id,Date,Confirmed,Recovered,Deaths,Increase rate
7484d63c-71a0-4133-b459-ed30161c07c1,2020-05-29,5941625,2490273,383955,2.0898643383714246
8b5272dd-e593-401f-b10a-3db7c33d6cad,2020-05-30,6077041,2560723,388246,2.2791071466139314
efa5d05c-91bf-4fb9-b49b-ea47afef34e1,2020-05-31,6180061,2637107,391387,1.6952329266825747
06f78283-8757-40d8-97de-0bdb50872b55,2020-06-01,6280296,2692032,395023,1.6219095572034
83086ffa-45c4-47c7-b36c-bb82db54ad73,2020-06-02,6403453,2796144,400307,1.9610062965185078
eb579359-df41-411d-87d4-29161adfd49e,2020-06-03,6514705,2875235,405976,1.7373751318234085
606a15d0-b376-450a-8ea6-ef10c741e0a3,2020-06-04,6652817,2945305,411408,2.1200038988718597
f52348b1-6d8a-4060-8140-8811e2b3e828,2020-06-05,6786463,3014470,416538,2.0088633130897784
fdbbb531-ee60-4b4c-b09e-1f359d7033ce,2020-06-06,6915945,3086674,420638,1.907945272817372
0f73abaa-aace-40c2-8f94-da243e7c3db3,2020-06-07,7026914,3141783,423764,1.6045384976311985
d57cb599-53cd-4997-a372-c9c7acbd3883,2020-06-08,7129985,3293394,428095,1.4668032083500666
7594728f-0e01-4705-9da8-dde9b029ca27,2020-06-09,7256297,3375664,433202,1.7715605292297247
a2fec432-e08f-4fc1-89fe-ce7ff1e80bdf,2020-06-10,7393421,3454835,438638,1.8897241940345053
84d3c91d-d352-46ec-8a5c-7a66cd0965ba,2020-06-11,7529261,3540714,443725,1.8373091428176482
9f2c5da0-a4f2-405b-bb65-57dbb8f9c641,2020-06-12,7656733,3620434,448457,1.6930214001081911
4d46d121-1997-4544-b106-18c20321a6f5,2020-06-13,7790659,3706326,452864,1.7491272060812362
4a9fa889-f360-49a9-9020-f79fbd4d3041,2020-06-14,7922545,3777145,456522,1.6928734783540134
25afe828-f77f-47f1-86e8-7811d2502d1b,2020-06-15,8047366,3857420,460508,1.5755164533618933
ff277a98-eac3-407c-8807-f9a4c9ab17a7,2020-06-16,8191583,3955283,467638,1.7921019126009679
5ac102f7-8000-4ebf-84fc-59e120c690d6,2020-06-17,8334714,4074114,473117,1.7472935328861345
43ec9aad-56fd-4219-aa18-774f6faaed32,2020-06-18,8477437,4155277,478443,1.712392290845253
037ed476-49b6-47c4-9716-2a0461785c74,2020-06-19,8658514,4250267,484794,2.1359875632222334
69bb8cf4-050b-4563-bc3d-4591e58de194,2020-06-20,8844374,4366121,489232,2.1465577118660315
1f19f1a8-b745-421d-89e8-ee230d1b5766,2020-06-21,8937379,4434807,493820,1.0515724459413407
3d5644f6-94fa-427e-a098-063f51a1ec55,2020-06-22,9079532,4526440,497614,1.5905446104501106
381b2bbf-e9d5-435e-aabf-b1079f34da7e,2020-06-23,9247902,4630495,503191,1.8543907329144276
ad772a99-f602-4618-898a-c3cba6fdc082,2020-06-24,9419320,4746246,508663,1.8535879813605292
0c420ca2-321a-4106-bdca-6e13cee30deb,2020-06-25,9598762,4839130,513746,1.9050419775525198
c6723654-23dc-42bb-82ab-73bffab224fe,2020-06-26,9791221,4945110,518822,2.005039816593015
0148478f-89c1-4a10-9b55-83bbf2858a60,2020-06-27,9967566,5051396,523516,1.8010521874646686
0c19147d-0a5b-400e-8286-0b1fcf240b71,2020-06-28,10136032,5140599,527091,1.6901418059333644
34efde5f-0892-409d-86a5-306099ffcf6d,2020-06-29,10288517,5235170,531108,1.5043855425870793
7a5c545b-8021-4d41-bf1a-425d3004bca5,2020-06-30,10472385,5352510,536343,1.7871185905607194
a77d6fce-82a1-42a4-a366-0f47db6d2565,2020-07-01,10687359,5468424,541720,2.052770214234866
25c86135-da96-44fe-9003-23ccd55565b9,2020-07-02,10891991,5753358,547195,1.9147106408608525
46fb7d25-9c62-4091-8f62-8759b1412518,2020-07-03,11094487,5863246,552434,1.8591275001971632
26d6da7d-02e1-490e-a6cf-f833af01b45b,2020-07-04,11284154,6059006,557196,1.7095607935725194
21b3a906-527b-41b3-9c9f-3f7b71482d22,2020-07-05,11470135,6178369,560995,1.6481607748352247
07d7a711-68f5-4a00-a3eb-4d00f6814d49,2020-07-06,11637923,6302068,565214,1.462824979828049
7b89bf48-b1e9-465f-9af9-c8047861a51b,2020-07-07,11847615,6447101,571595,1.801799169834686
75c61661-a352-4b6a-9f15-54963641c3a1,2020-07-08,12062729,6605157,577225,1.8156734498884375
4b26b5c4-bc17-4bea-be77-2c6f84d3f49e,2020-07-09,12286931,6739775,583029,1.8586341448937467
1abd2788-403f-4d93-b9bb-bbe637b779e6,2020-07-10,12520121,6879221,588771,1.8978701841818757
cc000dc9-e70a-421f-b2ca-0f523b286cb4,2020-07-11,12732941,7004913,593874,1.6998238275812192
ee001b09-ef21-4273-8a78-eada49270298,2020-07-12,12925796,7116749,598161,1.5146147304067457
8263bd97-d3ab-4e44-a1b5-036a509a6cb5,2020-07-13,13119978,7257072,602539,1.5022827220853554
e1589d9c-4832-4bf9-981a-15ec9ea3e26e,2020-07-14,13341228,7399324,608526,1.6863595350540983
e9fb61fc-41b1-48dd-b4c6-08543fbfa131,2020-07-15,13570476,7559130,614423,1.7183425693646792
959ec839-3395-4f52-831e-c6f152798f2f,2020-07-16,13815424,7711615,620588,1.805006692469741
50cd8850-716a-4a4a-91d3-57c2b466617e,2020-07-17,14052932,7895036,627582,1.7191510010840059
425b1329-bc54-453c-9720-3afbfce53dce,2020-07-18,14288256,8045823,634080,1.6745544630828642
58ef161c-b34b-4cf0-9a7d-a4f825091176,2020-07-19,14500046,8133881,638971,1.4822662751843192
3096cb1f-4749-4411-854c-dc5afa90d483,2020-07-20,14708011,8293009,642893,1.434236829317645
0f8bbb78-8761-49ea-8f07-df742de1e2a6,2020-07-21,14951217,8467705,649249,1.6535614502871938
434be8d3-32cf-40d5-b824-090686004b34,2020-07-22,15226372,8647437,656622,1.8403518589824495
66060e43-c2b4-45af-81ee-204b79600daa,2020-07-23,15506179,8823667,663262,1.8376472084091995
1c29a3a8-2e86-450c-aa21-06d7303b6930,2020-07-24,15789858,9051967,669717,1.8294577922775173
2ea483a3-4d2a-4fa8-b5f6-e58aa5ed60be,2020-07-25,16039878,9271779,675792,1.5834214595216753
14cbd48d-2434-41fe-bfef-e52a777a7970,2020-07-26,16251880,9415080,680145,1.3217182823959135
c2d7de62-f511-4e7b-b01f-32d1c75f3bd7,2020-07-27,16485974,9586463,685422,1.440411816971329
6de26511-8ee7-4e62-985b-332e17282921,2020-07-28,16750382,9756921,692366,1.6038360851472895
c66fa687-6f8e-432d-847e-ec00f9ba2899,2020-07-29,17020687,9959507,699019,1.6137243914795496
4044935b-5703-4b2e-8f9c-0f085f9bca39,2020-07-30,17302404,10173026,705765,1.6551447071437246
0e24be1c-23df-40a9-97e6-060a33dea6b7,2020-07-31,17590145,10372632,712354,1.663011683231995
7f0f238c-a93a-455b-9cc3-5016a56fd122,2020-08-01,17836466,10553543,718356,1.400335244536074
8fe82942-b4c9-49fe-8257-8fdf1156a04b,2020-08-02,18067265,10692267,723008,1.2939726961607754
f2ab151e-f63b-4a12-9b93-863e0bc26f56,2020-08-03,18273134,10914712,727807,1.1394585732815674
7cce529c-2ee8-410c-82ec-281a1cfd6663,2020-08-04,18538734,11138369,734978,1.4534999852789345
bb74148a-49ab-4e3b-ad9b-bff29439ad2f,2020-08-05,18813900,11360064,742360,1.4842761107635505
92d6bceb-a767-42d0-8e23-ed7155e81584,2020-08-06,19100788,11548871,749183,1.5248725676228747
b99d5670-a634-484d-ad1d-4bbed9ac60e0,2020-08-07,19383355,11740917,755920,1.4793473442038099
092bc8e6-8f5a-42d9-b054-e3d8044148e3,2020-08-08,19648713,11941161,761937,1.3689993295794254
4ef08225-79d7-4aab-99b1-ab383fd39c64,2020-08-09,19881837,12119939,767106,1.1864593879507528
630981d4-5e5f-45cf-95ab-7fe56d542d83,2020-08-10,20114995,12284150,772469,1.1727185973811172
46c252e7-fe67-4e05-9fed-5858192365b0,2020-08-11,20380911,12589218,779101,1.3219789515234779
44b5d7c9-7fdc-44ef-a905-920f301bd937,2020-08-12,20655885,12829863,786048,1.3491742346551634
6de5c7d7-5191-4414-b181-bceac3c57836,2020-08-13,20946163,12993779,792840,1.4053041058274676
9b09983a-3358-438b-a56f-9e488850ccfe,2020-08-14,21253368,13277021,799421,1.4666409308473345
ca1cf137-30df-45bf-98bc-49b7a45183dc,2020-08-15,21502515,13445625,805439,1.1722706725823409
b986298f-19ea-4b0d-9848-3525dbcc3145,2020-08-16,21712481,13678579,810225,0.9764718220170989
a7af2ef9-0a6c-437e-9c31-e400e3a66a06,2020-08-17,21925213,13889591,814842,0.9797682724512228
4994e07f-4e78-4e7b-82c3-8ab3106f6282,2020-08-18,22184889,14117186,821893,1.184371618191349
2eb72f4f-e5d8-44af-86c4-7bf918ff87c3,2020-08-19,22462185,14335183,828302,1.2499318793075773
bca61262-04dd-482a-b476-a7fc2dd2d035,2020-08-20,22733750,14542973,834739,1.2089874604808035
83d1b3bb-b030-46ed-b9ca-b0ce4a906db8,2020-08-21,22995385,14711467,840476,1.150866003189091
eecb91f0-db98-4cfd-99c5-ba12ae1ecc77,2020-08-22,23259276,14921384,846274,1.1475824388241378
e37312f5-efe6-4041-8cec-df57146fa00b,2020-08-23,23461927,15137915,850586,0.8712695958378067
8e108bc1-7a66-4b35-a906-a238a7306f30,2020-08-24,23689888,15337336,855405,0.9716209585001266
39ecfac3-4bba-4b80-8e08-77b8ac1537a7,2020-08-25,23935409,15568885,861970,1.036395782031557
ea000fc1-7aca-46b4-ab03-cc6e63c2a930,2020-08-26,24216938,15794619,868511,1.1762030053465977
95a8bf56-a843-434b-a4d8-101479793fd7,2020-08-27,24504301,16001856,874717,1.1866198773767351
440f6c92-3302-449d-a085-ddaff3de5199,2020-08-28,24788323,16200974,880534,1.1590699934676774
a457ffac-d27a-45ba-9c98-1c6d3b7826ae,2020-08-29,25049249,16412387,886339,1.0526165888672663
0112a50e-fcd5-4ffc-83e5-7245fe3cb1e1,2020-08-30,25268736,16622627,890600,0.8762218779493149
9ebee56d-453d-4c53-a4c8-40d3baac4f9b,2020-08-31,25532930,16823417,895016,1.0455370620833586
bc986f20-055b-423f-bc3f-c88d2803f7ef,2020-09-01,25799976,17081379,901614,1.0458885838797192
f74e7115-2f8d-4907-8d9b-d97fe83ec629,2020-09-02,26081699,17300616,907908,1.0919506281711269
f1aa901e-be99-425d-a9bc-24c2cbef3fc7,2020-09-03,26367170,17521985,914006,1.0945260889637596
847fb988-65e0-4713-a20e-8eacb7a31a9f,2020-09-04,26668499,17735486,919857,1.1428188918264646
22e9a0e0-f520-4cb0-bcf7-c0a475ceec22,2020-09-05,26942595,17936474,924962,1.0277893780223626
6295c9ac-8d49-4ce3-94d3-ebd696ddcf91,2020-09-06,27171440,18148265,929078,0.8493799502238
a00a5baa-12bb-4ef7-ad3c-55a28c918496,2020-09-07,27388662,18345813,938684,0.7994497163197828
59e35bad-1a5d-4264-b3a8-580f3ce6b752,2020-09-08,27635123,18547610,943817,0.8998650609511337
45de61f4-1190-4992-8c23-4c640f4a4807,2020-09-09,27920213,18787877,950075,1.0316219688980577
75aafc15-b452-4f1c-b201-acc70ba3b1db,2020-09-10,28224541,19004538,956075,1.0899916845190256
7af5ed70-8dad-4812-9a80-1361549bbd99,2020-09-11,28540587,19228208,962068,1.1197560307535204
9cc03565-3e96-47aa-9b6c-2eb50fc747eb,2020-09-12,28829539,19451142,967111,1.0124248670848992
64481193-e6b5-4c7d-a310-b511fb7cb183,2020-09-13,29077878,19638990,971055,0.8614046863531186
52d68dc6-f8b0-4470-acb4-204aaee19a9c,2020-09-14,29344683,19867489,975643,0.9175531997211076
6ed1b669-25ca-4698-8009-e5b9635bcb6c,2020-09-15,29625452,20093776,982216,0.9567968411858462
76ee522f-039f-4d62-b859-397823d9cfc1,2020-09-16,29930181,20323253,988076,1.028605403218827
be6d3dd7-6d69-4fae-875a-5b35dae92778,2020-09-17,30245688,20543464,993715,1.0541433077200568
60f9cf27-bcf8-45b0-b952-3120c0cd25dd,2020-09-18,30572221,20794613,999566,1.079601826217344
5080a0dd-a8b3-41b4-aa72-a952fc427a33,2020-09-19,30865470,21031598,1004872,0.9592008379109911
cc54e88c-d4fe-4da8-adc2-8586fc18af0a,2020-09-20,31120345,21268675,1008828,0.8257609555273255
88f5283c-15ad-4e73-8727-10860ecaee3e,2020-09-21,31379958,21514153,1013231,0.8342227568492573
06298242-2edb-4c2c-a50c-192704ecced1,2020-09-22,31664541,21733546,1019388,0.9068941392464579
6a655479-d904-4a0f-928c-7e034a6f3803,2020-09-23,31976037,21996959,1025913,0.9837376136290747
9616bcec-f765-4740-a50c-2fd4d4f8fd64,2020-09-24,32296990,22252629,1031593,1.003729761758782
cb8022c8-7f25-410f-852f-2a6446eb59a0,2020-09-25,32627024,22491837,1037605,1.0218723168939272
b8a4f885-c63b-4b62-be9a-ec755f87a327,2020-09-26,32912811,22753980,1043037,0.8759211382564343
732fbf98-5528-4439-8fcb-9baf9bb5f7ec,2020-09-27,33159736,22967859,1046878,0.7502397774532232
6b4026ce-6fb8-4185-a728-577efe2ad558,2020-09-28,33422170,23190401,1050951,0.7914236711655365
b6f9284a-12e4-494d-ade8-90103c795036,2020-09-29,33704894,23431685,1057046,0.8459175451504196
8a38e898-f118-4a98-b1a7-749879a9cff4,2020-09-30,34029080,23679903,1063488,0.9618365807647994
5f50342b-a73b-4f0b-ae17-5a1677c27ac1,2020-10-01,34348139,23901445,1072373,0.9376068938684208
2a483590-5c48-4e86-993b-a74e44467504,2020-10-02,34677414,24073730,1077969,0.9586400008454607
1eec832b-6250-45a1-97aa-c10cca432a6a,2020-10-03,34974941,24329331,1082692,0.8579849696981442
8135d242-e617-4ce7-8a06-917b1a439bb8,2020-10-04,35234912,24551490,1086683,0.7433064719108461
bf7d22a3-f615-4a6c-a4d4-d3f2a9e9f696,2020-10-05,35545699,24788958,1093722,0.8820427875625175
06112156-6cf9-415b-b346-b29a0591fc4e,2020-10-06,35861625,25021584,1099576,0.8887882609932639
65a1e083-4781-4d78-90ee-3959533b03d6,2020-10-07,36210456,25276775,1105467,0.9727138689337139
b33ff6fb-51ce-458b-a5b2-113a33762c0e,2020-10-08,36569609,25496281,1111833,0.9918488737065339
53bcb885-2862-4db4-8590-5e19902e3fda,2020-10-09,36929540,25703071,1118024,0.9842352976757285
6f4c7ae0-1c64-4882-a92e-54b82196d701,2020-10-10,37285319,25898476,1122904,0.9633994899476137
